-128.72,4.4409e-16,-31.896,-3.6892,-18.375,-18.816,31.172,43.088,-3.1476,-59.256,-306.81,34.834,-89.115,-65.674,-2.9366,0.73863
-5.8566,-2.2204e-16,-4.4358,0.82132,1.8663,-3.0014,1.8161,2.4665,-2.8879,-9.6173,-5.1191,3.8579,-5.1461,-730.79,-169.1,1.3383
-3.6457e+05,2.2204e-16,-4.3103,1.7177,1.428,-2.5939,1.2895,0.58134,-0.44503,-4.4146,-2.7286,5.861,-6.6583,-7.4184,-4.7704,5.3908
-11.948,4.4409e-16,-0.097486,-1.6211,-0.31342,-3.4068,2.9025,1.4185,0.36761,-2.1582,-6.7126,3.0628,-2.4273,-145.73,-33.088,1.4681
-2756.6,-3.3307e-16,-8.1799,-3.5732,-1.0967,-4.311,6.636,5.7108,-1.3066,-9.7554,-22.674,12.655,-68.17,-3.206,-2.3051,0.93937
-226.87,-3.3307e-16,-0.68211,-1.1761,-20.58,-22.977,32.702,43.489,-19.148,-20.983,-4381.6,99.459,-17.867,-3.1653,-4.1769,0.57951
-15.57,6.6613e-16,-1.1827,-2.3624,-0.50785,-8.9145,8.7352,9.3889,-3.679,-11.074,-34.14,9.4076,-13.095,-1.3253,-2.9626,0.47813
-1.8068,-1.1102e-16,-1.3456,0.041023,0.93712,-3.0576,2.0338,2.2985,-0.79568,-5.3904,-3.76,2.9347,-4.1634,-3.5105,-33.832,0.85017
-1.5822,1.3323e-15,-181.94,20.6,35.81,-91.985,5.3858,11.446,-18.825,-500.74,-29.084,5.3851,-5.5049,-18.842,-1.2193,1.4461
-110.63,-1.1102e-16,-0.19034,-1.3706,-6.3728,-12.363,5.7288,4.4573,-3.4369,-8.6305,-25.957,10.923,-12.311,-33.479,-3.1077,0.65329
-1.6769,2.2204e-16,-2.0143,-3.9975,1.0874,-6.0412,3.8878,3.4114,-0.934,-1.742,-12.766,8.7074,-24.733,-2.793,-0.60905,0.43777
-11.18,-4.4409e-16,0.1602,-9.9839,-1.2679,-5.6726,1.8381,2.598,3.3526,-3.5767,-5.2865,7.2302,-7.8672,-8.5913,-2231.8,6.1042
-2.5507,0,-1.9621,-0.20884,2.2548,-12.363,30.736,22.048,-16.662,-18.816,-478.41,26.993,-6.2584,-1.8849,-1.1415,0.89266
-5.8992,-2.2204e-15,-3.0708,-6.8802,-2.1124,-2.6787,6.5435,1.0029,3.1277,-6.7583,-8.1169,29.291,-220.81,-68.027,-1.524,0.60636
-5.0495,2.2204e-15,-713.34,-48.177,9.3599,-8.291,4.4805,6.7774,12.92,-460.09,-49.881,11.54,-3.5502,-9.5166,-0.91985,0.5508
-17.936,-5.5511e-16,-1.2841,-0.66954,0.70191,-7.9026,2.5993,9.5101,-17.561,-34.958,-21.18,10.635,-12.969,-1.1002,-150.16,3.4311
-1.4883,-2.2204e-16,-4.2516,-8.7206,-0.22464,-0.3222,0.72132,1.2695,2.6183,-3.7359,-2.614,4.3994,-4.1106,-15.679,-6.556,4.5399
-6.1859,-2.2204e-16,-2.1038,1.0812,-2.2884,-6.4056,7.5802,19.418,-33.138,-32.556,-47.995,30.614,-201.67,-5.0203,-33.227,1.1119
-104.57,8.8818e-16,-3.1506,-0.32169,0.65778,-2.9545,0.9399,2.2399,-2.8092,-9.6881,-5.9698,4.5833,-2.4036,-1.1402,-0.88005,0.28968
-6.6547,-4.4409e-16,-2.2608,1.3547,1.5847,-1.7221,4.5755,6.9354,-7.5512,-10.477,-17.781,9.4841,-29.97,-5.6978,-6.888,2.0241
-4.1571,-6.6613e-16,-9.9771,-2.8903,-1.2872,-1.6107,1.9121,1.6257,1.8962,-7.7863,-6.9608,6.3828,-2.7702,-42.809,-2.5658,0.4629
-2.0696,2.2204e-16,-4.9912,-6.1861,2.0054,-5.1371,1.47,1.0058,-0.033072,-1.4187,-3.2508,4.1181,-6.0146,-9.4694,-31.14,14.049
-4.6087,5.7732e-15,-116.63,-10.524,0.32665,-5.0409,4.1033,3.6745,6.7563,-242.04,-12.791,16.298,-30.168,-3.2357,-0.77239,1.0099
-3.2161,-1.1102e-16,-1.7853,-1.5253,0.31243,-3.4839,4.3224,5.185,-0.30712,-1.3162,-17.042,6.0313,-20.407,-2.063,-0.99577,0.36762
-1.586,-3.3307e-16,-0.50531,-1.469,-1.691,-3.3966,3.3936,5.3221,0.10095,-1.5804,-22.36,7.7224,-7.8659,-1.2708,-1.0111,0.82822
-7.7067,-2.2204e-16,-3.4315,-0.77284,0.069707,-10.444,2.991,4.6809,0.17461,-8.9096,-5.9677,2.1538,-3.5857,-1.9869,-0.82505,0.65491
-1.7862,5.5511e-16,-0.593,-3.715,-22.18,-31.441,35.342,47.349,-20.003,-25.976,-813.6,93.504,-241.04,-34.867,-6.5064,0.89267
-17.346,1.3323e-15,-2.9342,-2.0514,1.4255,-5.4422,2.5049,2.8545,-0.36423,-2.5801,-7.8344,2.7889,-3.9863,-21.172,-1108.6,1.1748
-108.18,-4.4409e-16,-3.4432,-1.261,-63.179,-64.766,135.08,126.51,-55.581,-59.184,-51410,355.94,-102,-1.1449,-1.9077,1.2862
-2.7415,-4.4409e-16,0.49187,-4.0575,-2.7947,-3.5445,4.2136,4.8299,-0.5886,-4.2965,-25.364,10.082,-7.6439,-12.072,-90.838,1.5331
-1.3518,1.1102e-16,-1.1609,-2.6409,-10.946,-17.449,30.836,17.217,-5.2379,-7.3161,-1010.4,62.145,-16.859,-30.77,-8.0211,0.5657
-16.509,-2.8866e-15,-8.5049,4.6815,10.373,-46.831,2.5576,1.613,-5.7418,-36.058,-4.3205,22.817,-26.454,-277.89,-1.6684,0.35228
-1.181,2.2204e-16,-0.96888,-0.21441,-0.70532,-2.3303,1.7554,1.5334,-0.82805,-1.7477,-4.9925,3.1824,-4.5517,-1.2149,-4.4957,1.0935
-2.2099,2.6645e-15,-9.8803,0.93216,-5.3894,-24.622,194.41,686.13,-259.78,-253.94,-2956.9,580.52,-16450,-56.517,-0.20741,3.9054
-6.4598,-4.4409e-15,-357.09,-17.421,-6.3597,-17.799,24.164,39.769,6.5745,-382.94,-955.38,34.077,-46.091,-1.8927,-13.182,3.4608
-1.8603,8.8818e-16,-9.152,3.9539,-41.608,-50.209,76.61,91.657,-126.33,-126.47,-223.19,219.47,-14682,-10.527,-9.1044,1.0482
-1.1902,-1.1102e-15,0.37264,-3.2688,-2.4786,-5.8613,4.1877,2.8148,-0.52908,-4.285,-9.7745,13.216,-25.849,-18.789,-1.7402,2.0977
-16.285,2.2204e-16,-2.3056,-2.7273,0.80358,-5.2337,4.9038,6.9956,-6.9778,-8.2745,-24.065,8.0571,-6.7659,-2.1775,-1.4702,0.76406
-1.2449,-6.6613e-16,-7.3617,4.1415,3.8627,-5.5127,1.0351,7.9922,-25.236,-58.443,-6.6299,3.2398,-3.6709,-2.9273,-2.5155,0.43206
-4.5524,-1.1102e-16,-0.60004,-1.0636,-1.0499,-3.618,3.2982,2.7344,0.25223,-3.4122,-11.721,8.352,-15.508,-1.0559,-33.18,14.202
-2.1766,-8.8818e-16,-6.6668,-6.3283,-1.9478,-7.2514,5.3484,4.4868,-0.74076,-8.7283,-30.269,20.182,-69.658,-3.4884,-6.461,28.154
-62.308,8.8818e-16,10.378,-47.183,-17.973,-144.73,6.2626,2.3321,7.9154,-11.532,-23.898,18.407,-14.293,-1.5281,-1.6881,0.5414
-1.6433,1.1102e-16,-1.5486,-1.1875,-0.36096,-0.89343,1.3851,1.0458,0.1832,-1.8663,-3.8971,2.122,-2.3504,-2.17,-2.8839,0.4813
-1.0011,-1.3323e-15,1.6093,-5.2001,-4.2519,-7.159,8.0426,4.719,-1.2777,-7.8252,-43.505,8.1525,-6.7293,-1.2945,-3.6656,0.84102
-1681.9,0,0.57602,-1.6153,-6.623,-7.4047,8.2344,6.393,2.9161,-4.099,-23.927,34.757,-339.07,-13.573,-1.0404,0.44349
-1607,4.4409e-16,-0.82758,-0.57231,0.039183,-0.84528,1.0179,2.7142,-1.2952,-5.4465,-4.0491,3.0067,-3.4203,-1.045,-0.65654,0.3487
-72.087,2.2204e-16,-1.9206,0.79829,-3.227,-11.699,5.2743,6.6411,-5.4128,-7.3457,-17.4,13.375,-22.432,-1.0407,-5.0819,1.7439
-1.9214,-6.6613e-16,-2.7104,1.0868,-1304.7,-1324.6,1748.1,1096.9,-662.88,-669,-2.5549e+05,2898.6,-26805,-44.813,-1.0069,1.0016
-1.1209,1.9984e-15,-7.9205,4.3425,2.6032,-10.328,3.5329,6.3003,-7.874,-19.322,-34.859,10.703,-11.245,-4.4064e+05,-9.9645,0.62473
-59.137,-2.2204e-16,1.9294,-2.4919,-7.1338,-12.271,6.7292,8.5024,-8.4456,-19.832,-21.616,9.0507,-19.432,-1.1095,-1.3485,0.3861
-1.0022,1.7764e-15,-8.2953,-34.123,4.3842,-40.761,6.0892,3.1965,-1.4013,-2.0252,-30.436,16.438,-4.9028,-3.0646,-0.99354,0.80069
-55.131,-4.885e-15,-28.719,20.146,-499.3,-1159.3,245.87,234.19,-512.13,-1010.1,-13830,385.54,-71.409,-5.5198,-20.036,3.8533
-26.893,-4.4409e-16,-1.0531,-2.2085,-1.6904,-5.0224,2.6445,2.6359,0.61028,-2.2033,-6.6686,2.7056,-4.5575,-135.4,-2.6888,1.0888
-1.8487,-3.5527e-15,-45.508,-62.606,3.0566,-11.357,4.3082,10.389,-6.4911,-28.997,-15.39,23.067,-118.46,-19.79,-57.564,12.023
-1.4309,6.6613e-16,-5.4642,-2.3264,-6.2383,-7.2269,17.441,13.02,1.3478,-5.2022,-35.314,29.217,-1068.7,-2061.3,-0.77152,0.59766
-1.5801,2.2204e-16,-0.98112,-0.64894,-0.14331,-0.96007,1.0474,1.9126,0.21594,-2.4696,-3.589,5.9653,-5.6344,-12.414,-3.1837,21.281
-2.9827,-1.1102e-16,-0.91184,-0.42721,-0.18616,-2.3458,1.3812,1.8025,-0.46918,-2.3857,-4.6219,2.6707,-4.6043,-4.3349,-13.385,1.176
-1.7197,-4.4409e-16,-2.2261,-7.9124,-1.7363,-9.2726,4.9971,3.7844,-0.099274,-4.2699,-19.112,11.052,-46.517,-6.241,-5.0298,2.6356
-4.3621,-4.4409e-16,-0.71379,-2.5326,-6.1219,-6.1974,12.57,11.463,1.2497,-3.2801,-129.37,20.034,-29.164,-19.361,-1.141,1.0098
-37.387,-1.1102e-16,-1.8023,0.26769,-10.647,-13.823,23.842,55.769,-0.67463,-4.5692,-782.94,38.938,-37.293,-13.806,-4.3553,0.48288
-43.71,-2.2204e-16,-0.44537,-1.3445,-195.19,-197.56,297.28,412.65,-31.424,-100.76,-805.63,810.07,-4.8351e+05,-1.7807,-1.1418,0.35981
-13.48,4.4409e-16,-3.5898,-6.4165,1.1502,-7.4199,1.9324,2.5976,-1.527,-3.2899,-6.0179,4.8714,-9.5189,-6.5506,-6.3686,1.0774
-1.2229,0,-2.334,-0.60218,-3.8618,-7.0687,6.3927,15.641,-26.991,-35.673,-81.421,19.023,-22.486,-10.801,-0.73791,1.6062
-6.2974,1.3323e-15,-3.6956,-10.646,-13.797,-15.616,13.667,6.4808,0.75496,-3.484,-98.179,12.193,-9.5374,-1.0193,-3.4267,0.47556
-7.1684,-2.2204e-16,-1.7632,-1.2301,-8.6354,-11.102,26.029,35.357,-18.862,-20.748,-1527.9,50.57,-32.917,-10.73,-2.0392,0.42265
-3.2776,-2.2204e-16,-0.5365,-0.78789,-3.2178,-6.2244,7.1367,4.936,-0.046663,-0.6428,-13.788,3.8527,-6.9652,-1.3367,-16.245,0.69751
-1.2744,4.4409e-16,-13.74,-6.7519,-0.12607,-1.3507,2.7095,1.912,3.3878,-12.894,-5.9407,10.097,-25.941,-6.1313,-0.84435,0.50047
-5.4151,-4.4409e-16,1.1904,-2.4906,-16.085,-17.823,30.307,29.202,-26.273,-29.073,-734.85,43.12,-71.571,-3.2822,-2.0053,0.48044
-104.34,-8.8818e-16,-3.1949,-6.4514,-13.87,-14.568,16.139,23.828,-8.9284,-15.414,-353.11,27.292,-37.299,-13.452,-13.764,1.4268
-1.5744,2.6645e-15,-10.285,-13.793,-1.789,-10.075,3.6655,2.1901,0.51667,-3.8247,-14.114,6.0175,-6.6276,-2.4261,-1.0175,1.7179
-1.3779,1.1102e-15,-10.492,-9.3822,-4.1748,-10.47,26.005,19.995,-3.4646,-5.7004,-658.14,30.532,-37.001,-99.668,-784.66,1.9744
-2.7536,-3.5527e-15,-24.746,-4.6762,-0.67673,-2.9719,4.2293,24.102,-34.866,-112.39,-34.362,18.856,-41.146,-8.5082,-1.2681,0.87451
-81.253,2.2204e-16,-7.5769,-2.6337,1.0148,-164.02,13.965,11.189,-8.2334,-104.68,-33.742,24.293,-63.105,-79.05,-14.542,0.7308
-1.685,2.2204e-16,-1.5414,-1.025,-14.796,-15.857,25.588,28.249,-4.3395,-7.2007,-1890,59.215,-39.593,-5.569,-2.1933,0.4492
-2.3883,1.3323e-15,-1.1232,-6.7775,-11.506,-17.767,43.313,66.965,-56.123,-60.127,-3742.6,122.65,-87.74,-25.402,-1.2125,0.45139
-3.9073,-3.5527e-15,-13.876,-30.07,5.411,-19.34,1.7773,1.2239,-0.2783,-0.54947,-5.6552,3.6741,-1.6902,-1.2892,-16.966,1.3087
-2.622,-3.3307e-16,-0.42962,-0.73691,-0.58967,-1.4738,2.2483,4.9815,-4.5422,-6.1771,-15.506,7.482,-14.481,-1.1554,-0.98045,0.30245
-2.9054,4.4409e-16,-5.7566,-0.023043,0.90804,-8.4238,60.248,50.325,-0.10188,-2.656,-180.49,69.188,-523.29,-1.0783,-4.2056,0.56548
-5.8896,-1.1102e-16,-0.9908,-0.15951,-0.5115,-4.785,3.6898,3.2936,-0.45002,-3.1117,-11.469,3.134,-4.2695,-11.017,-3878.7,10.431
-2.9592,-2.2204e-16,0.030799,-2.5219,-40.501,-50.888,47.358,16.371,-6.1667,-9.6744,-273.56,155.77,-454.5,-2.1116,-15.561,0.87111
-1.9807,-1.1102e-16,-0.75591,-1.114,-56.684,-57.947,79.476,52.449,-9.4743,-15.236,-1117.1,225.9,-3111.2,-15.642,-0.24212,2.2479
-39.855,-8.8818e-16,6.5926,-70.738,-3.3227,-98.198,2.9795,2.7337,12.125,-28.532,-9.0735,2.9131,-2.2998,-1.6426,-1.5885,0.45133
-2.6765,-1.1102e-16,-0.78066,-1.462,0.32005,-1.6308,0.93732,0.83494,0.17787,-1.6474,-1.9437,2.1835,-1.9637,-3.8664,-3.287,2.4072
-1.8156,-4.4409e-16,-2.6946,-3.4296,0.50134,-2.4158,2.0525,4.8201,-1.0664,-9.29,-11.767,3.9619,-3.1865,-1.4317,-0.5624,1.4276
-16.983,-8.8818e-16,0.043115,-9.3726,-32.7,-40.302,15.658,22.533,2.56,-73.083,-54.17,61.921,-182.7,-364.67,-390.13,1.0295
-1.1486,-4.4409e-16,-3.7973,-1.2126,0.4291,-2.8116,3.0948,8.8348,-13.077,-19.962,-42.625,12.692,-10.119,-15.061,-0.60801,0.42076
-1.9107,4.4409e-16,-0.21567,-1.8792,-1.4369,-1.6838,2.8262,1.4098,0.68954,-2.4558,-10.4,5.1114,-1.4782,-3.4618,-1.078,0.3031
-10.733,6.6613e-16,-21.36,-4.9333,-1.7171,-4.1817,8.6098,11.289,-5.4744,-45.098,-329.05,39.693,-7.8412,-1.9302,-1.0699,0.30498
-7.5309,0,3.3767,-6.2556,-106.43,-119.96,50.67,24.149,-6.4267,-11.496,-802.7,61.464,-62.204,-1.856,-9.5961,1.6316
-3.8253,-1.1102e-16,-0.61902,-0.56023,0.0067365,-1.3959,1.3502,1.3066,-0.63158,-1.7919,-2.89,2.3522,-1.8983,-4.1033,-0.60317,0.47425
-2.6489,-1.1102e-16,-3.274,0.36378,-0.00054879,-3.4688,3.995,4.0955,-2.1194,-5.3986,-21.589,5.7881,-7.297,-1.1731,-1.2932,0.53234
-4.9541,0,-0.23047,-2.8444,-1.1049,-5.7807,2.0307,5.6427,-5.0315,-10.497,-9.5643,6.1627,-9.5608,-1.6262,-0.369,0.66713
-1.1805,-1.1102e-16,-3.9229,-1.8318,0.76493,-2.6526,1.9613,1.5693,-0.5266,-3.6814,-3.9446,2.794,-3.8499,-58.055,-2.207,0.4216
-11.448,0,-1.5901,-1.2313,-3.1678,-12.872,8.5492,3.0893,0.076736,-5.2774,-12.058,25.315,-264.2,-478,-0.93025,0.69701
-10.694,-2.3315e-15,-0.96228,-27.811,-3.271,-89.433,5.9833,3.018,1.727,-3.7393,-10.788,7.4968,-39.576,-3.7474,-1.4528,0.40802
-1.6263,-4.4409e-16,-32.173,-0.68485,3.3003,-7.1434,22.502,21.042,-11.606,-31.59,-519.34,24.958,-18.321,-48.432,-0.45262,0.68316
-10.507,0,-2.2171,-1.2516,0.31143,-2.8825,14.479,18.229,-0.44716,-1.045,-639.96,27.591,-4.1565,-11.091,-1.8533,0.60459
-12.477,4.4409e-16,-3.9346,-0.39117,-17.522,-20.707,49.789,50.174,-20.03,-22.291,-4945.7,98.619,-51.425,-1.6977,-1.3628,0.66548
-7419.6,-4.4409e-16,-2.781,-1.8366,0.50402,-4.0536,1.6174,1.4554,-0.095596,-3.3611,-4.0634,2.8295,-1.9603,-30.2,-110.71,8.6282
-3.389,1.3323e-15,-4.67,-4.9233,0.87645,-1.8578,1.9522,2.9546,0.81123,-1.1148,-6.567,6.9845,-13.507,-1.3448,-1556.5,0.96476
-4.9213,-2.2204e-16,-1.5458,-3.7146,-0.34628,-0.38403,1.7428,1.9563,0.95195,-2.5858,-6.4053,3.5443,-2.2675,-1.6104,-0.63081,1.5179
-205,1.1102e-15,-0.63654,-0.94802,-0.4155,-2.5295,1.6167,2.7084,-2.7521,-7.2382,-5.4663,5.4728,-4.9169,-1.0096,-0.23833,1.4363
-7.5858,1.1102e-16,-1.8985,1.3556,-0.20198,-3.155,2.8469,4.1304,-5.6046,-8.0372,-12.096,9.6056,-26.676,-3.668,-0.34071,0.74578
-52.165,-6.6613e-16,-7.0035,-0.455,0.74614,-3.2626,1.9339,2.9394,-2.5625,-13.055,-13.597,7.7449,-5.7267,-2.1556,-1.0666,0.36971
-2.0835,2.2204e-16,-3.125,-2.2864,0.69285,-2.0151,1.4603,3.3755,-0.43188,-3.5661,-4.4823,9.2508,-23.414,-1.5914,-139.13,1.1827
-1.3769,0,2.0523,-1.963,-9.4862,-11.21,5.8441,3.3085,0.33558,-1.9823,-15.2,6.4833,-12.995,-2.6898,-3.5773,5.2931
-1.7939,-2.2204e-16,-0.96431,-1.4578,0.18579,-2.0231,1.934,2.9198,-1.6979,-2.5895,-7.0483,3.6457,-6.6538,-1.2495,-1.523,1.5842
-1.0928,-6.6613e-16,-2.1868,-1.1047,-2.2455,-4.8396,6.0705,5.543,-1.7452,-3.1528,-49.961,7.5633,-9.0543,-3.3674,-1.1751,1.5283
-1.8002,3.3307e-16,-0.61858,-0.28745,-1.8953,-3.0891,28.178,20.733,-0.374,-1.4963,-845.66,45.921,-26.17,-12.237,-388.94,3.1353
-3.6558,8.8818e-16,-0.85772,-0.18596,-5.6827,-7.6978,10.258,34.153,-48.024,-52.09,-312.75,45.275,-49.435,-4.9592,-1.6408,4.3012
-3.7456,-8.8818e-16,-1.2769,-3.0411,-9.7701,-10.262,13.781,19.543,-22.285,-28.222,-326.76,56.783,-62.378,-3.1116,-11.655,7.6463
-1.909,1.6653e-16,-0.64379,-1.1638,-8.5035,-9.9454,15.185,15.052,-9.6946,-11.969,-876.65,87.129,-20.241,-256.38,-8.7512,2.6097
-2.9638,-2.2204e-16,-0.5562,-0.40814,-3.9,-6.0034,5.713,3.3302,-0.93104,-2.1747,-17.093,9.0539,-28.667,-1.1298,-17.72,3.4393
-1.3533,4.4409e-16,-1.646,-0.23093,-0.60791,-6.6843,4.2523,5.447,-4.6346,-9.4419,-21.604,9.105,-23.397,-3.5772,-0.42708,0.58693
-4.769,2.2204e-16,-8.9763,-8.0521,0.20222,-4.6582,3.862,5.5134,-4.3973,-6.5477,-20.645,19.452,-84.274,-5.2037,-7.9772,0.60663
-3.9272,2.2204e-16,-2.0543,-2.5681,-0.35014,-2.6931,27.28,47.417,-13.531,-18.498,-562,83.099,-207.79,-2.4845,-2.2069,6.3371
-1.0148,-1.3323e-15,17.618,-43.191,-90.444,-522.36,16.789,2.0222,10.243,-12.137,-6.4616,3.71,-10.413,-441.22,-24.678,1.0688
-466.65,-2.2204e-16,-5.408,-3.416,0.027666,-0.14078,0.85164,1.0669,1.2496,-6.1485,-3.1832,2.2209,-1.7307,-5.0444,-36921,885.27
-10.985,8.8818e-16,-1.8679,-4.8851,-0.5486,-1.0534,2.4309,3.0828,0.29858,-9.6093,-10.713,5.304,-3.6439,-1.0756,-1.9799,0.44938
-1.251e+05,0,-0.44586,-0.78562,-65.852,-68.656,98.371,51.582,0.1824,-6.1424,-1565.2,243.19,-2173.7,-354.22,-0.9056,0.29159
-6.7064,-5.5511e-16,-2.2798,-5.1924,-2.0052,-3.7392,3.7689,3.2765,1.039,-2.8853,-43.502,11.917,-3.896,-3.3546,-25.236,2.0482
-1.2836,1.1102e-15,-3.3763,-2.2286,3.2739,-23.749,7.4457,3.2373,-1.2667,-11.355,-15.071,4.2356,-3.3102,-101.64,-0.36114,0.67668
-1.0394,-6.6613e-16,1.198,-2.723,-53.959,-65.929,26.035,16.583,-9.6992,-22.359,-111.17,54.975,-312.46,-1.6218,-289.48,1.0029
-7.0142,-2.2204e-16,1.3049,-2.23,-0.95918,-2.4584,8.962,9.6119,0.27961,-6.1284,-31.125,15.816,-39.738,-67.009,-1.7454,0.38522
-3.3687,2.2204e-16,3.4214,-4.5291,-51.91,-63.753,19.954,7.0915,0.8279,-4.2693,-25.946,54.185,-349.85,-1.7666,-0.55547,0.84891
-4.8133,3.3307e-16,0.45369,-1.8138,-1.5939,-5.2908,2.3173,1.9954,0.97794,-1.9338,-6.2148,3.5638,-2.1567,-18.206,-9.0705,0.81362
-1.7334,-1.7764e-15,-9.6155,-1.3217,-19.403,-48.191,28.882,20.347,-16.63,-45.968,-276.06,22.39,-13.419,-8.6336,-61.197,1.3366
-2.3043,-1.7764e-15,1.2054,-13.55,-222.54,-355.35,62.223,5.9948,0.80804,-0.9974,-138.58,31.614,-6.7519,-22.919,-14.215,1.0661
-403.52,-4.4409e-16,-7.275,-1.7632,0.90618,-1.6151,1.7134,1.5037,0.020128,-4.7873,-5.4452,3.6677,-3.0667,-7.8059,-14.347,0.70115
-29.096,-7.7716e-16,-0.50512,-4.8761,-22.124,-24.523,18.806,11.831,0.51252,-4.8706,-89.726,21.194,-78.4,-57.49,-21.867,4.1681
-1.5188,8.8818e-16,-0.7957,-1.1659,-57.049,-58.728,85.107,60.318,-14.344,-16.104,-5024.4,180.91,-246.9,-2.0655,-0.99614,0.98587
-37.469,4.4409e-16,-11.819,-3.9425,23.053,-2138.8,10.341,23.179,-38.825,-727.29,-28.123,19.173,-39.074,-4638.9,-1.076,0.60863
-1.8776,4.4409e-16,-6.4798,-3.6271,-2.2551,-5.6109,6.4682,8.0202,-4.1758,-6.3982,-59.008,19.015,-44.408,-3.8766,-6.1785,0.96145
-3.8305,4.4409e-16,-27.53,-1.0543,-107.45,-126.06,55.367,32.413,-34.967,-56.478,-248.34,212.38,-2442.7,-1.1939,-3.491,1.0747
-1.5776,-4.4409e-16,-1.3178,-0.75732,-0.95259,-2.9046,2.8325,6.4737,-8.2647,-11.718,-29.558,8.0813,-9.4098,-7.0241,-1.1305,1.0285
-3.0198,-2.1316e-14,-15.935,-70.26,-14.433,-17.007,102.55,80.172,-55.53,-73.211,-464.73,358.37,-9239.1,-2.7132,-682.39,1.7646
-10.072,4.4409e-16,-1.0527,-0.71567,-22.4,-23.007,42.337,145.31,-52.84,-57.567,-5151,83.019,-82.132,-1287.6,-1.0429,0.56437
